date,district,lower_rep,mean_rep,upper_rep,lower_dem,mean_dem,upper_dem
2020-06-07,California-14,0.13823268899225186,0.22665442107991582,0.317442444542012,0.6587000199615248,0.7513085860794109,0.8379148293150214
2020-06-07,California-15,0.19193823623206868,0.28304452063104657,0.38100992925619265,0.5959378513863065,0.693487009658988,0.7845171809440072
2020-06-07,California-16,0.3616541300093228,0.4543351958625162,0.5446485503126236,0.4316112954776441,0.5228888192279979,0.6148166737662291
2020-06-07,California-17,0.16937939146012781,0.2635705059104794,0.35181838829464285,0.6265992436929934,0.7150781360745635,0.8069246742071021
2020-06-07,California-18,0.1816522470263332,0.26555511877356036,0.36128294583150167,0.6167387518065964,0.7115583343817131,0.7977422016021017
2020-06-07,California-19,0.18472181128963416,0.2759798733869664,0.3682139323258967,0.6101284296104477,0.7000797413523085,0.7922955509233804
2020-06-07,California-20,0.011414274010422236,0.06291531057455851,0.14360217284722152,0.6667927738292297,0.7457181595033162,0.7968837607433358
2020-06-07,California-21,0.39885830921300874,0.4885595217807318,0.5829137923602307,0.39431319715361957,0.48830943155866524,0.5798000318560034
2020-06-07,California-22,0.48970979942889303,0.5762307546757418,0.6636044820512315,0.3153671029226425,0.40289398709092183,0.4870924188175292
2020-06-07,California-23,0.5903414681728076,0.6777570898620897,0.7657761592426523,0.20990942890077502,0.30123346432781994,0.386937781223547
2020-06-07,California-24,0.32790906944106896,0.4142760452450509,0.4948938624265955,0.4808632337982826,0.5628693701360661,0.6485158460097078
2020-06-07,California-25,0.41563884142340224,0.4937100196225922,0.5734764129666028,0.4048342165067571,0.4835610218683755,0.5641354843038205
2020-06-07,California-26,0.288292856584901,0.3843274203228036,0.48100714972380787,0.4979474933521531,0.5934613851013335,0.6879268767222286
2020-06-07,California-27,0.053248278819736816,0.13774528850042084,0.22178645137504793,0.7546540776184696,0.8390515121918816,0.9247029374552324
2020-06-07,California-28,0.14418715994906373,0.23401323525954745,0.32555243106543175,0.6507721441968308,0.7413489026677218,0.8330762319432145
2020-06-07,California-29,0.11837310081104885,0.212723539376654,0.30506349470424043,0.6712876512284042,0.7645726485339313,0.8541662530468588
2020-06-07,California-30,0.18376518274687745,0.28103837334351434,0.3737943340576818,0.606005569426124,0.6972286286303304,0.7934277524090745
2020-06-07,California-31,0.3144197382195703,0.41344197714675546,0.5090706305654895,0.4688539773910465,0.5642584151838417,0.6645415402419813
2020-06-07,California-32,0.23402299985629305,0.32183704488471043,0.4157277155954536,0.5631715798142441,0.6551877947582203,0.74422073157838
2020-06-07,California-33,0.211257983691664,0.3066879848005546,0.40634478802340845,0.571497827169026,0.6684325601393974,0.7648784518926736
2020-06-07,California-34,0.01570431232157982,0.0632231314572513,0.14526945568586838,0.5811115743705473,0.6645204389821506,0.713678243076597
2020-06-07,California-35,0.22685106030026567,0.3146742496050506,0.40823877490099436,0.5704012900717829,0.6622423583276964,0.7526455127034226
2020-06-07,California-36,0.3169837468982243,0.4124512320462259,0.5070221000414034,0.4704151169801828,0.5657553652442877,0.661044633702135
2020-06-07,California-37,0.059363191576344086,0.13943407099687627,0.22952807961359475,0.7483607311950058,0.8378093156079909,0.9188368016801434
2020-06-07,California-38,0.23371584577574633,0.32343199556938984,0.4195095000140669,0.5590156094501172,0.6541874002255045,0.7451334661388745
2020-06-07,California-39,0.3873945124924023,0.4756573002662255,0.5681472508496609,0.41089050658375537,0.501013437637172,0.5877306897133718
2020-06-07,California-40,0.013604379669540331,0.06626939525800637,0.14298689612778492,0.6279054755253506,0.7046289182564245,0.7594960967438628
2020-06-07,California-41,0.2680212053002395,0.35716583336873076,0.4479260742144172,0.5259415312965509,0.6215750318548283,0.7086442137415316
2020-06-07,California-42,0.5113118808585284,0.6100862190507246,0.7008702137388627,0.27543894695793336,0.3672356261583678,0.46497343897971927
2020-06-07,California-43,0.15013059397906317,0.24175426374031428,0.3373259516402444,0.6411522698970866,0.7358597782295936,0.8301183887292878
2020-06-07,California-44,0.09236738591777521,0.1800570008686545,0.268259753713735,0.7075733667334358,0.7958360994052456,0.8832232286721273
2020-06-07,California-45,0.3752648001096763,0.47200134157862084,0.5698748829037162,0.40632835529120476,0.5056042209618344,0.6018704268306695
2020-06-07,California-46,0.22743562911931847,0.31996844509399247,0.40999962812802093,0.5688064601486219,0.655942371020034,0.7519255520864969
2020-06-07,California-47,0.2610830360738637,0.3551621066562692,0.4468326488267134,0.5292475110878687,0.6215723917695397,0.7162532301785393
2020-06-07,California-48,0.3706290763773683,0.46249958703393357,0.5535310165398551,0.42408376694317196,0.5152699596920605,0.6049449951541068
2020-06-07,California-49,0.34017814832527354,0.4353903470351057,0.5269382818973387,0.452659094159969,0.5425756904578605,0.6364968003971231
2020-06-07,California-50,0.44877927251399524,0.5351004592768981,0.6236383300640221,0.35221053514343786,0.44186132978797954,0.528138832971775
2020-06-07,California-51,0.20903774520484758,0.30011168595392307,0.3921043955165979,0.5856179575856069,0.6774786781174489,0.7697950634656708
2020-06-07,California-52,0.27018391112795237,0.36504552877369145,0.46094576028062906,0.5147464234460744,0.6127517566607081,0.7040526240528172
2020-06-07,California-53,0.25590171327249106,0.3496302211630151,0.4469433387561631,0.5311504905372512,0.6268872353802638,0.7213254433222552
2020-06-07,Colorado-1,0.15456193612985267,0.2509307249904736,0.3412798760891994,0.6054253207469363,0.6977812751365959,0.7901169094382636
2020-06-07,Colorado-2,0.25568557875104986,0.3451723858481065,0.43521663045411146,0.48704636286170955,0.5768985201493356,0.6705915008717163
2020-06-07,Colorado-3,0.480938394659348,0.5642779080940576,0.6584848731045646,0.2728166544164961,0.368841471097863,0.452349680568918
2020-06-07,Colorado-4,0.5597618591431089,0.6465135131879164,0.7435690963573095,0.23127173346005847,0.3286584635271562,0.41727377499933577
2020-06-07,Colorado-5,0.5236002378435644,0.6192002946981516,0.7065340567905256,0.23580008436825248,0.32492886469911686,0.42144191398994946
2020-06-07,Colorado-6,0.3319317580671079,0.42921036282773045,0.5226261634172796,0.42580549805882595,0.522858332146535,0.620165696889584
2020-06-07,Colorado-7,0.2659452910138951,0.36370254500711924,0.46064240263362155,0.4812204345123715,0.5765339726641543,0.6713757543969084
2020-06-07,Connecticut-1,0.27068499572679317,0.35669795122033743,0.4453420897165445,0.5226188931866816,0.6102111293179604,0.6966408193694885
2020-06-07,Connecticut-2,0.2645830914487186,0.3549796212586689,0.4462125418529371,0.507699409361223,0.5997306488218834,0.6910335430220474
2020-06-07,Connecticut-3,0.26509212457982245,0.36122553604070073,0.4497613131764754,0.5272799910007068,0.6151656317480756,0.7121167450440206
2020-06-07,Connecticut-4,0.2996408057566088,0.3921215571550144,0.4788573130151979,0.49458857815767543,0.5859710803372871,0.6786535764715895
2020-06-07,Connecticut-5,0.34473388355384027,0.4392808122565993,0.531972422844627,0.4444707730393237,0.5357535742276774,0.631227247628163
2020-06-07,Delaware-0,0.26763429785966686,0.35928479965003746,0.4533501766176675,0.5247979877525355,0.6178731393810268,0.7103442309051192
2020-06-07,Florida-1,0.6162389874595403,0.7086401031987906,0.8011049038542725,0.17530178934620913,0.2687530977886307,0.36150655934020853
2020-06-07,Florida-2,0.6206988855671701,0.7165003359364297,0.8055787472546742,0.17194181063710626,0.26116360275838435,0.35747379606485485
2020-06-07,Florida-3,0.5028576329266387,0.5921846218646543,0.6800180805309572,0.29455993574055916,0.38529454233665483,0.47839137992707714
2020-06-07,Florida-4,0.6010845225144547,0.6877348864337696,0.7852815873169768,0.1704237293632634,0.26664173089230947,0.3534483176804466
2020-06-07,Florida-5,0.2456277813870413,0.33806617272654593,0.43501779060599377,0.5436656658128307,0.6394429973109221,0.7332593529077293
2020-06-07,Florida-6,0.5196609271814362,0.6093366551314107,0.6991715364271421,0.2788702125336844,0.3685090360155167,0.45991749061703685
2020-06-07,Florida-7,0.33383263693785775,0.42397982313442295,0.5181837114273908,0.45907523449291837,0.5534447380066845,0.6453799402097715
2020-06-07,Florida-8,0.5537815268877175,0.6494838939056615,0.7382450481156184,0.23768487885075362,0.32774103481580213,0.4244241720398676
2020-06-07,Florida-9,0.32476499128573366,0.4219972211154524,0.5147192513446992,0.46004811741868856,0.5562608858138014,0.6510298777300693
2020-06-07,Florida-10,0.014790355096738053,0.06490949659713335,0.1415731969017286,0.8372376313734321,0.9124841121861018,0.9622017649939301
2020-06-07,Florida-11,0.5947960062696465,0.6900544289874293,0.7845010559868225,0.1944539156587326,0.2861999877600203,0.38330156430649154
2020-06-07,Florida-12,0.5355217839276595,0.6291873232495917,0.7264286538643117,0.23290916319083865,0.32778092580852414,0.4207133549531039
2020-06-07,Florida-13,0.3352405936599745,0.4259045126374419,0.5158877790136221,0.463603485137237,0.5511378312680257,0.6426668964018811
2020-06-07,Florida-14,0.013572696816254276,0.06594288437402998,0.14275625659897606,0.8348386010714124,0.9121798494240894,0.9630297228781813
2020-06-07,Florida-15,0.49560488038291584,0.5813965794733025,0.6672540326260172,0.3095292582582579,0.3965794314974067,0.4819379759975307
2020-06-07,Florida-16,0.5090635882096898,0.5955281312686935,0.6829368640965974,0.29224612803449684,0.38199026572628475,0.47086664077125095
2020-06-07,Florida-17,0.572785129835544,0.665262812063358,0.7533390971576381,0.22179643594834597,0.3121289360889576,0.4065455131292684
2020-06-07,Florida-18,0.5037017712244032,0.594253906463065,0.6827873107517111,0.29662656172825735,0.3836820058427189,0.4728474744818006
2020-06-07,Florida-19,0.5421610141489791,0.631597842582833,0.7175558219508729,0.2576367410832278,0.3462903496817582,0.434837049525953
2020-06-07,Florida-20,0.0128779754467887,0.062063090658531286,0.14086572940298067,0.8358636903534404,0.9138790077261454,0.9627444442698231
2020-06-07,Florida-21,0.014870649794173903,0.06272397711022284,0.1420951597856631,0.8339105669434222,0.9148454286407545,0.9634213142359427
2020-06-07,Florida-22,0.2940519926512816,0.3867208819386958,0.47506508426181326,0.5022857275239319,0.5904674733146869,0.6854252908893748
2020-06-07,Florida-23,0.27428304230031264,0.3623842173402776,0.4548884274061974,0.4700959571929758,0.5646703266512464,0.6535096663872068
2020-06-07,Florida-24,0.01138828160220714,0.06049413642607386,0.1373202151274452,0.8389220058140486,0.9160244988359918,0.9666562379764992
2020-06-07,Florida-25,0.5543567043661669,0.6455052433772284,0.7424779851084533,0.23235752268961707,0.3313833703037557,0.42470924091377077
2020-06-07,Florida-26,0.3906906960692311,0.48348518042587707,0.579556523177141,0.395555922785231,0.492449419790224,0.5882567089590889
2020-06-07,Florida-27,0.3651527798312592,0.4561585939958379,0.5484302961365017,0.40555580455530144,0.49807929807120943,0.5917561837013465
2020-06-07,Georgia-1,0.5312010627444708,0.6268837150125104,0.7178475788827327,0.2606804098791131,0.3512197452030456,0.44434103472775466
2020-06-07,Georgia-2,0.31126404920655254,0.40272657677069545,0.4964935549008804,0.4810187687061074,0.5738022034755446,0.6653316156807578
2020-06-07,Georgia-3,0.6114622276061398,0.6927463367637622,0.7807696157884549,0.1952819844338836,0.28528163173330057,0.36557705849737143
2020-06-07,Georgia-4,0.13648434695236147,0.22741917021117028,0.31872408385406953,0.656205114767697,0.7498552538020695,0.8394690999133542
2020-06-07,Georgia-5,0.01239808819905477,0.06373895941138402,0.13592435044930637,0.8400227598613905,0.9143244337412788,0.9646768988528028
2020-06-07,Georgia-6,0.3968158751259559,0.48964965223212154,0.5770854471262165,0.3994204654405662,0.4872398548198005,0.5796539639620689
2020-06-07,Georgia-7,0.4277781276491884,0.5242571351811169,0.6139849151529514,0.36446936057225543,0.45303050606152456,0.5469706524509922
2020-06-07,Georgia-8,0.8769286869558477,0.9374415122676798,0.9712451228654541,0.006450547899992918,0.03719446442096401,0.09709677927492874
2020-06-07,Georgia-9,0.7015920290871985,0.7902941814717626,0.874104779432909,0.10110138446482542,0.1871883690499872,0.2780515903544805
2020-06-07,Georgia-10,0.5819757485281035,0.6695283930901474,0.7620535374307075,0.2162414913860452,0.3080945383800743,0.3953236056925463
2020-06-07,Georgia-11,0.5672989005303174,0.6601280706190216,0.7472641244210252,0.23108860663235237,0.31694933986274454,0.41051879032966065
2020-06-07,Georgia-12,0.5474872280321104,0.6401649205126752,0.7373304105556638,0.2418414212952631,0.3376598250497123,0.4285248716284036
2020-06-07,Georgia-13,0.16374840937658147,0.2563229122010544,0.35159684183935824,0.6255986675916382,0.7204858558911891,0.811924622844962
2020-06-07,Georgia-14,0.6739513512759746,0.7627610056155036,0.8485767696187998,0.12955169868928276,0.21554457014642825,0.3021356901206485
2020-06-07,Hawaii-1,0.1527719582826918,0.2458119542363485,0.34142741442264224,0.602348123420219,0.6973498868962447,0.7884800157277567
2020-06-07,Hawaii-2,0.18869004527030095,0.27630934324296685,0.36748531471559676,0.6100957160007312,0.7015315919750001,0.7921004437073446
2020-06-07,Idaho-1,0.5802968528657946,0.6670630927993909,0.758860468531998,0.16282352050654603,0.25166324528465633,0.3398086100303509
2020-06-07,Idaho-2,0.5580374475830189,0.6485659645367461,0.7399266759868388,0.2372482039640908,0.32874927652986974,0.41960019135453985
2020-06-07,Illinois-1,0.12522112427317866,0.2174030940695255,0.3085091023754789,0.6078099749473215,0.6986352930865367,0.791308664385522
2020-06-07,Illinois-2,0.12040169529696065,0.2100777954178184,0.30160199599702764,0.6761732390473684,0.7684044117757569,0.8558270452194228
2020-06-07,Illinois-3,0.1802901865696924,0.2732748527637159,0.37300536868753414,0.594817728557264,0.6944181048459878,0.7866016735390875
2020-06-07,Illinois-4,0.07635043531988883,0.1601559301130601,0.24503592379754163,0.731176738928784,0.8182313342106086,0.8994926107479313
2020-06-07,Illinois-5,0.15878871421901414,0.2510489107722481,0.33942160972012064,0.63805274810693,0.7266852164335691,0.8200024535850938
2020-06-07,Illinois-6,0.36773668326469944,0.4620925981400714,0.5561844471922248,0.42180308974832864,0.5158271830351515,0.6103669496436325
2020-06-07,Illinois-7,0.05969534304147923,0.1455240784446377,0.24242772155213457,0.735683793405155,0.8319646167239134,0.9168649866162359
2020-06-07,Illinois-8,0.25406547407960045,0.3434225500689091,0.43559988066362504,0.5418220712384687,0.6328152873054269,0.7240718647088418
2020-06-07,Illinois-9,0.19450491360789018,0.28136116149662954,0.36397867111923765,0.613414673511433,0.6964766004739416,0.7826781395409097
2020-06-07,Illinois-10,0.26064756298135844,0.3522828495189415,0.44307039270911586,0.5347098602483557,0.6233153215686862,0.7188597550934286
2020-06-07,Illinois-11,0.2696521462234095,0.36734792788779586,0.46269887124012293,0.5142486977137743,0.6104199950920204,0.7051377315673619
2020-06-07,Illinois-12,0.4756270086462719,0.5693406485958057,0.6587873885151881,0.2923973385198029,0.37984106703557646,0.47492909171026115
2020-06-07,Illinois-13,0.46834855407030396,0.5561221494804334,0.6483714820038888,0.32942840142241253,0.42166735777906045,0.508663081723049
2020-06-07,Illinois-14,0.3743500947906889,0.46826511686054506,0.5646625552675065,0.41319528967567665,0.5091706256280628,0.6026159950812092
2020-06-07,Illinois-15,0.6224595757638189,0.7095641199504366,0.7961386850079678,0.18222903754899755,0.26686023578439577,0.35420334379604973
2020-06-07,Illinois-16,0.5403309276996194,0.6369124786581513,0.7307709779897845,0.2460048413214188,0.3406628122016728,0.43692941145611797
2020-06-07,Illinois-17,0.2926714843216991,0.38364037806931856,0.47362096794168196,0.5031173469531979,0.5942928689352625,0.686794450149982
2020-06-07,Illinois-18,0.6155879358897132,0.7110357058366539,0.8059483165980983,0.16986028227352568,0.26798923499392113,0.3612495035783031
2020-06-07,Indiana-1,0.2956628576617528,0.3851732102193567,0.4798156331574114,0.4968234483802435,0.590421367139539,0.6822717851465185
2020-06-07,Indiana-2,0.5061547587648629,0.5967112583241149,0.6900675088579491,0.28588126375298095,0.38091732972022896,0.47284664764615136
2020-06-07,Indiana-3,0.5960794487005784,0.6864339529138793,0.7749253264261156,0.20363312797877647,0.28915372289550434,0.380381362433678
2020-06-07,Indiana-4,0.5932034652712401,0.6793947033012473,0.7687318877924657,0.20794071526380284,0.29724414801249344,0.3824878214341097
2020-06-07,Indiana-5,0.4887414978164751,0.58466067293285,0.6791311421682968,0.29763579270080276,0.3889826356957645,0.48726110049993077
2020-06-07,Indiana-6,0.5852988366005057,0.679550772187749,0.7709266281746169,0.17592147129892083,0.26885199376438285,0.3615511196212294
2020-06-07,Indiana-7,0.26387907798284116,0.3564574114972937,0.45015841914378724,0.5243802489983383,0.6214222213555418,0.7149731547007242
2020-06-07,Indiana-8,0.5925912137897568,0.6808280462449722,0.7771084836653467,0.20079618707116148,0.2963905319886143,0.38407534512243197
2020-06-07,Indiana-9,0.5149378970825764,0.6137560450927793,0.7032867397618794,0.27394745255595454,0.3635527403272161,0.4616592112669561
2020-06-07,Iowa-1,0.36798346204208354,0.4557631066450125,0.5436384924966275,0.40324517714375363,0.4928055888769014,0.5814693594529534
2020-06-07,Iowa-2,0.3653880966359849,0.4559780027835751,0.5452772867406064,0.40436024183699826,0.4973674581364381,0.5891736187619665
2020-06-07,Iowa-3,0.36755115209782396,0.464240738922558,0.5597250101448618,0.3855107748257819,0.4803135566029855,0.5770166516462927
2020-06-07,Iowa-4,0.46244868157730157,0.5540733760115547,0.6436916774518197,0.3108280568268545,0.3997457847542615,0.4912808257505733
2020-06-07,Kansas-1,0.5910943423013986,0.6887510740829514,0.7885531346538399,0.18476937914321875,0.2877083208739214,0.38668961973115584
2020-06-07,Kansas-2,0.43814046234816906,0.5331369789891027,0.6248510246429728,0.30273440145067315,0.39497517404400895,0.49026247166269143
2020-06-07,Kansas-3,0.34460921446437986,0.43835635354908165,0.5281484933982539,0.42588205124214107,0.5172716880256185,0.6092053402611523
2020-06-07,Kansas-4,0.5460584187431576,0.6413054431387287,0.7349699075422437,0.2412054282450582,0.336190091624372,0.432811596243988
2020-06-07,Kentucky-1,0.6280400809791895,0.7198774492662714,0.8109533540989041,0.16409757746044243,0.2561502281792677,0.35164163236146234
2020-06-07,Kentucky-2,0.613662260224691,0.7054907597996931,0.7927627782388689,0.16662359765818224,0.2518543909510804,0.34218744452833677
2020-06-07,Kentucky-3,0.2830818800394155,0.37217152532138353,0.46094325781295864,0.5032617811428288,0.5937260116960088,0.6837372325291469
2020-06-07,Kentucky-4,0.5744070616889768,0.6605955884315484,0.7513702519360096,0.197729301113031,0.2891009159752371,0.3730485302162141
2020-06-07,Kentucky-5,0.7262270319249045,0.8137709618636355,0.9005855811462388,0.077391742151739,0.16381112857992472,0.24943947132810534
2020-06-07,Kentucky-6,0.47582935684803734,0.5642836609844608,0.652636782456558,0.3145290336450583,0.40312086095803623,0.49337904334069854
2020-06-07,Louisiana-1,0.7060130218126076,0.7924628805814812,0.8793735943787597,0.0787428383569446,0.16798947055588603,0.2537567787745343
2020-06-07,Louisiana-2,0.014126311959910482,0.06320734230618083,0.14826052711422,0.6529771475811539,0.73738986194088,0.7882776893712483
2020-06-07,Louisiana-3,0.6247606614232488,0.7159205648421636,0.8070301985398909,0.15699312274928473,0.24890863805264302,0.34129913756778624
2020-06-07,Louisiana-4,0.5919399846462042,0.6833770972869396,0.7749083914142398,0.18391844092595486,0.2754407255321026,0.36646496560474706
2020-06-07,Louisiana-5,0.5727571049380145,0.6687439998599918,0.763273808491883,0.1808773079021368,0.2766272527668434,0.3723781992763959
2020-06-07,Louisiana-6,0.6831242714467098,0.763663407279343,0.8478236023091915,0.11070852242866655,0.1968194217329135,0.2765751196281684
2020-06-07,Maine-1,0.24228560558719653,0.3304680279111616,0.4174780582948527,0.47992312438946877,0.5671688380286684,0.6589555574950664
2020-06-07,Maine-2,0.39617198105347773,0.48604544112255016,0.5808730990260077,0.3972740683579772,0.49208416789978354,0.5842566694959895
2020-06-07,Maryland-1,0.548840241041857,0.6405828971770311,0.7438978779275004,0.21795618727261307,0.32020966591929745,0.41053648013189586
2020-06-07,Maryland-2,0.2302522143720884,0.3136391911452098,0.4044181769554985,0.5433627401045182,0.6339081506917852,0.7195027700385599
2020-06-07,Maryland-3,0.20819400181732917,0.29318509587858876,0.38279638009106726,0.5721210151808832,0.6616304219303777,0.7452622439575911
2020-06-07,Maryland-4,0.12701370470955928,0.21817492022725393,0.308689343491299,0.6488863272584182,0.7399340068992789,0.8313264472746058
2020-06-07,Maryland-5,0.19913173750465676,0.28337148233262166,0.3738441269033156,0.5801077522926792,0.669664802479855,0.755325028096361
2020-06-07,Maryland-6,0.29002595862900993,0.3833838777348001,0.4781498307815385,0.4722788857618832,0.5653352396995108,0.6574761060422265
2020-06-07,Maryland-7,0.13865197274439808,0.23331905741548498,0.3302100667315647,0.6262067154745317,0.7240719119454933,0.8192401788421941
2020-06-07,Maryland-8,0.21600399915465515,0.3102639549972741,0.4078354268614973,0.5509016433388216,0.6522041175206414,0.746003410030117
2020-06-07,Massachusetts-1,0.015366801364881152,0.06388282882715501,0.1381126846376395,0.8178430019680507,0.891927706214285,0.940976771283564
2020-06-07,Massachusetts-2,0.24446723716112828,0.33475305608988654,0.4274107621006135,0.5503398350176268,0.6414582736652412,0.7353631086316916
2020-06-07,Massachusetts-3,0.25377777305093235,0.34549990066990677,0.43845574305280066,0.49951536519015405,0.5903693388814146,0.6829241477469299
2020-06-07,Massachusetts-4,0.02161553683096254,0.08425487586829031,0.16481381898045483,0.7914777636009949,0.8728884261421479,0.9354528246013354
2020-06-07,Massachusetts-5,0.16979760707457053,0.2589587900535667,0.34966929290652593,0.6272642425098588,0.716885312754306,0.8043891795146474
2020-06-07,Massachusetts-6,0.23722111709109475,0.3225909801591371,0.4106506603518544,0.5370632623232909,0.6231577265588095,0.7081173634213664
2020-06-07,Massachusetts-7,0.014034371193110247,0.06745519382776911,0.13948332818260062,0.820762314207588,0.8948251195931447,0.9489574825476046
2020-06-07,Massachusetts-8,0.012910325019676787,0.0665809768486649,0.14254785977274168,0.8200359147449017,0.8974278930261023,0.9493901278025993
2020-06-07,Massachusetts-9,0.31707429110845664,0.40499356123345487,0.49466707031837154,0.48091359932860955,0.5716176278320613,0.6560926639332636
2020-06-07,Michigan-1,0.5154412341170713,0.6082844042952976,0.7009608581312686,0.27150083703155703,0.36999107532707154,0.46127134273764286
2020-06-07,Michigan-2,0.5043950415842281,0.6023836567441214,0.6985235714951652,0.26623808881451944,0.35984614819791,0.45430467640487215
2020-06-07,Michigan-3,0.42495692168128,0.4950820303549216,0.5594333546327601,0.3385602792726211,0.4035148342940585,0.47290041346615785
2020-06-07,Michigan-4,0.5664972867523417,0.6653257373815437,0.7608472633456493,0.21698849399580478,0.311056999686365,0.41014492866694263
2020-06-07,Michigan-5,0.279000335356824,0.3667813111446723,0.45732347196982737,0.47891681136360015,0.5709795939823668,0.6556090568454587
2020-06-07,Michigan-6,0.4437986804293785,0.5258675363693321,0.6152357781566776,0.324053255788936,0.41476735266677833,0.4979548905515413
2020-06-07,Michigan-7,0.5048880225640241,0.5847058953068295,0.6724995326843143,0.30419067674057815,0.39340211563419547,0.47015104359491544
2020-06-07,Michigan-8,0.36663005697081247,0.4661125638430651,0.5642096899686132,0.3894737115162235,0.48749156454415654,0.5857684720661873
2020-06-07,Michigan-9,0.2888151422510929,0.37285899293129654,0.46687233155323926,0.480303847695513,0.5719515437772376,0.6567579300828906
2020-06-07,Michigan-10,0.5212224268697903,0.6127835720324304,0.7050700490825472,0.22780904810349023,0.3201339774558306,0.4107695973689042
